key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
33310,19057,"錬金","RecipeLevelTable#282","崖っぷちボーズ必需品部材",1,24579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,1190,False,50,50,40,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33311,19059,"錬金","RecipeLevelTable#282","崖っぷちボーズ必需品",1,24574,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,1190,False,50,100,80,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33312,19058,"錬金","RecipeLevelTable#282","崖っぷち亭の備品部材",1,24580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,1190,False,50,50,40,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33313,19060,"錬金","RecipeLevelTable#282","崖っぷち亭の備品",1,24575,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,1190,False,50,100,80,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33314,19061,"錬金","RecipeLevelTable#285","アルヒ醸造必需品部材",1,24581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,1190,False,50,50,40,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33315,19062,"錬金","RecipeLevelTable#285","アルヒ醸造必需品",1,24576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,1190,False,50,100,80,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33316,17086,"調理","RecipeLevelTable#279","イシュガルド料理必需品部材",1,24577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,1191,False,50,50,40,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33317,17088,"調理","RecipeLevelTable#279","イシュガルド料理必需品",1,24572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1191,False,50,100,80,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33318,17087,"調理","RecipeLevelTable#279","崖っぷち蒸留酒必需品部材",1,24578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,1191,False,50,50,40,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33319,17089,"調理","RecipeLevelTable#279","崖っぷち蒸留酒必需品",1,24573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1191,False,50,100,80,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33320,17090,"調理","RecipeLevelTable#282","崖っぷちボーズ必需品部材",1,24579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,1191,False,50,50,40,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33321,17092,"調理","RecipeLevelTable#282","崖っぷちボーズ必需品",1,24574,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1191,False,50,100,80,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33322,17091,"調理","RecipeLevelTable#282","崖っぷち亭の備品部材",1,24580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,1191,False,50,50,40,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33323,17093,"調理","RecipeLevelTable#282","崖っぷち亭の備品",1,24575,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1191,False,50,100,80,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33324,17094,"調理","RecipeLevelTable#285","アルヒ醸造必需品部材",1,24581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,1191,False,50,50,40,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33325,17095,"調理","RecipeLevelTable#285","アルヒ醸造必需品",1,24576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1191,False,50,100,80,75,0,0,0,0,0,"",0,False,True,True,"","",False,False,450
33326,17593,"木工","RecipeLevelTable#450","サンダルウッド材",1,27688,4,27695,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,15,2,1048,False,75,80,110,50,0,2140,1990,0,0,"木工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33327,10843,"鍛冶","RecipeLevelTable#450","タングステンスチールインゴット",1,27704,4,27718,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2,17,2,1049,False,75,80,110,50,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33328,11864,"甲冑","RecipeLevelTable#450","タングステンスチールインゴット",1,27704,4,27718,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,80,110,50,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33329,16054,"彫金","RecipeLevelTable#450","虹結晶材",1,27705,4,27719,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,14,2,1051,True,75,80,110,50,0,2140,1990,0,0,"彫金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33330,13272,"革細工","RecipeLevelTable#450","カリコテリウムレザー",1,27737,4,27744,2,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,80,110,50,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33331,14600,"裁縫","RecipeLevelTable#450","泡絹布",1,27761,4,27762,2,0,0,0,0,0,0,0,0,0,0,0,0,18,2,16,2,1053,True,75,80,110,50,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33332,18730,"錬金","RecipeLevelTable#450","剛力の幻水G2",3,27796,2,27779,1,27813,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,80,110,50,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33333,18731,"錬金","RecipeLevelTable#450","眼力の幻水G2",3,27796,2,27785,1,27815,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,80,110,50,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33334,18732,"錬金","RecipeLevelTable#450","活力の幻水G2",3,27796,2,27783,1,27813,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,80,110,50,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33335,18733,"錬金","RecipeLevelTable#450","知力の幻水G2",3,27796,2,27780,1,27814,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,80,110,50,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33336,18734,"錬金","RecipeLevelTable#450","心力の幻水G2",3,27796,2,27784,1,27814,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,80,110,50,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33337,18738,"錬金","RecipeLevelTable#450","剛力の幻薬G2",3,27796,1,27779,1,27812,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,105,120,100,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33338,18739,"錬金","RecipeLevelTable#450","眼力の幻薬G2",3,27796,1,27785,1,27812,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,105,120,100,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33339,18740,"錬金","RecipeLevelTable#450","活力の幻薬G2",3,27796,1,27783,1,27812,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,105,120,100,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33340,18741,"錬金","RecipeLevelTable#450","知力の幻薬G2",3,27796,1,27780,1,27812,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,105,120,100,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33341,18742,"錬金","RecipeLevelTable#450","心力の幻薬G2",3,27796,1,27784,1,27812,3,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,105,120,100,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33342,16818,"調理","RecipeLevelTable#450","サーモンクリームパスタ",3,27844,2,27838,1,27828,2,27827,2,12908,1,4852,1,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33343,16819,"調理","RecipeLevelTable#450","キングサーモンムニエル",3,27844,2,27841,1,27835,2,27827,2,12895,1,0,0,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33344,16820,"調理","RecipeLevelTable#450","ポポトサラダ",3,27845,2,27838,1,27822,2,27851,1,27827,2,4792,2,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33345,16821,"調理","RecipeLevelTable#450","ウィザードレタスサラダ",3,27845,2,27838,1,27828,2,27851,1,27825,2,19867,2,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33346,16822,"調理","RecipeLevelTable#450","ピクシーベリーティー",3,27847,2,27839,1,27836,2,27782,2,12882,1,0,0,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33347,16823,"調理","RecipeLevelTable#450","ベリーチーズケーキ",3,27847,2,27839,1,27835,2,12894,2,12888,1,4863,2,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33348,16824,"調理","RecipeLevelTable#450","ククルラスク",3,27846,2,27841,1,19907,2,27782,2,12888,1,0,0,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33349,16825,"調理","RecipeLevelTable#450","レモンカードザッハトルテ",3,27846,2,27841,1,27835,2,12894,2,12895,1,7604,2,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33350,16826,"調理","RecipeLevelTable#450","高級ローストビーフ",3,27848,2,27838,1,27836,2,27827,2,19867,1,19858,2,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33351,16827,"調理","RecipeLevelTable#450","高級ビーフシチュー",3,27848,2,27841,1,27822,2,27782,2,27827,2,19858,2,0,0,0,0,14,2,19,2,1055,False,75,105,120,100,0,2140,1990,0,0,"調理秘伝書:第7巻",0,False,True,True,"","",False,False,500
33352,17592,"木工","RecipeLevelTable#440","マジックベッド",1,27977,3,5326,4,20791,4,0,0,0,0,0,0,0,0,0,0,16,30,15,30,1048,False,50,100,50,100,0,2000,1860,0,0,"木工秘伝書:第7巻",0,False,False,True,"","",False,False,500
33353,13268,"革細工","RecipeLevelTable#440","グラスレザー・フードベスト",1,27976,3,27751,1,27752,2,27707,1,0,0,0,0,0,0,0,0,11,7,10,7,1052,False,50,100,100,100,0,2000,1860,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33354,13270,"革細工","RecipeLevelTable#440","グラスレザー・クロップドパンツ",1,27976,2,27751,1,27752,1,27707,1,0,0,0,0,0,0,0,0,11,7,10,7,1052,False,50,100,100,100,0,2000,1860,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33355,13271,"革細工","RecipeLevelTable#440","ステアハイドシューズ",1,27974,2,27740,1,27752,1,27707,1,0,0,0,0,0,0,0,0,11,7,10,7,1044,False,50,100,100,100,0,2000,1860,0,0,"革細工秘伝書:第6巻",0,False,True,True,"","",False,False,500
33356,10842,"鍛冶","RecipeLevelTable#440","イノセンストロフィー",1,27952,1,27714,2,27708,2,0,0,0,0,0,0,0,0,0,0,14,3,17,3,1041,False,50,100,50,100,0,2000,1860,0,0,"鍛冶秘伝書:第6巻",0,False,False,True,"","",False,False,500
33357,16053,"彫金","RecipeLevelTable#440","ティターニアの壁掛け",1,27951,1,27715,2,27693,2,0,0,0,0,0,0,0,0,0,0,16,3,14,3,1043,False,50,100,50,100,0,2000,1860,0,0,"彫金秘伝書:第6巻",0,False,False,True,"","",False,False,500
33358,18728,"錬金","RecipeLevelTable#440","オーケストリオン譜:目覚めの御使い",1,14183,1,27781,1,27921,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1046,False,50,100,50,100,0,2000,1860,0,0,"錬成秘伝書:第6巻",0,False,False,True,"","",False,False,500
33359,18729,"錬金","RecipeLevelTable#440","オーケストリオン譜:インサニティー",1,14183,1,27781,1,27922,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,1046,False,50,100,50,100,0,2000,1860,0,0,"錬成秘伝書:第6巻",0,False,False,True,"","",False,False,500
33360,10844,"鍛冶","RecipeLevelTable#450","シンフェンダー",1,27716,2,27725,1,27707,1,27793,2,0,0,0,0,0,0,0,0,14,2,17,2,1049,True,75,105,120,100,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33361,10848,"鍛冶","RecipeLevelTable#450","ブラッティナイオ",1,27716,2,27717,2,27725,1,27707,1,27791,3,0,0,0,0,0,0,14,2,17,2,1049,False,75,105,120,100,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33362,10845,"鍛冶","RecipeLevelTable#450","アラストール",1,27716,3,27717,1,27725,1,27707,1,27793,3,0,0,0,0,0,0,14,2,17,2,1049,True,75,105,120,100,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33363,17594,"木工","RecipeLevelTable#450","スカイストライダー",1,27694,2,27716,2,27725,1,27707,1,27791,3,0,0,0,0,0,0,16,2,15,2,1048,False,75,105,120,100,0,2140,1990,0,0,"木工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33364,17595,"木工","RecipeLevelTable#450","ジェンダワ",1,27694,3,27716,1,27725,1,27707,1,27792,3,0,0,0,0,0,0,16,2,15,2,1048,False,75,105,120,100,0,2140,1990,0,0,"木工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33365,10850,"鍛冶","RecipeLevelTable#450","シルクトーン",1,27716,2,27717,2,27725,1,27707,1,27792,3,0,0,0,0,0,0,14,2,17,2,1049,True,75,105,120,100,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33366,10846,"鍛冶","RecipeLevelTable#450","ガストタン",1,27716,3,27717,1,27725,1,27707,1,27793,3,0,0,0,0,0,0,14,2,17,2,1049,True,75,105,120,100,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33367,10851,"鍛冶","RecipeLevelTable#450","マーダラー",1,27716,2,27717,2,27955,1,27792,3,0,0,0,0,0,0,0,0,14,2,17,2,1049,False,75,105,120,100,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33368,17597,"木工","RecipeLevelTable#450","クリアーパス",1,27694,2,27717,2,27725,1,27707,1,27795,3,0,0,0,0,0,0,16,2,15,2,1048,False,75,105,120,100,0,2140,1990,0,0,"木工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33369,17596,"木工","RecipeLevelTable#450","キャタリスト",1,27694,2,27716,1,27717,1,27725,1,27794,3,0,0,0,0,0,0,16,2,15,2,1048,False,75,105,120,100,0,2140,1990,0,0,"木工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33370,18736,"錬金","RecipeLevelTable#450","ガルドラボーク",1,27694,2,27743,2,27781,1,27794,3,0,0,0,0,0,0,0,0,19,2,18,2,1054,False,75,105,120,100,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33371,18737,"錬金","RecipeLevelTable#450","プラグマティズム",1,27694,1,27716,1,27743,2,27781,1,27795,3,0,0,0,0,0,0,19,2,18,2,1054,False,75,105,120,100,0,2140,1990,0,0,"錬成秘伝書:第7巻",0,False,True,True,"","",False,False,500
33372,16057,"彫金","RecipeLevelTable#450","ポルック",1,27717,2,27716,2,27725,1,27707,1,27795,3,0,0,0,0,0,0,16,2,14,2,1051,False,75,105,120,100,0,2140,1990,0,0,"彫金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33373,10849,"鍛冶","RecipeLevelTable#450","サンカーラ",1,27716,3,27717,1,27804,1,27791,3,0,0,0,0,0,0,0,0,14,2,17,2,1049,False,75,105,120,100,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33374,16056,"彫金","RecipeLevelTable#450","メルヴェイユーズ",1,27717,3,27716,1,27725,1,27707,1,27794,3,0,0,0,0,0,0,16,2,14,2,1051,False,75,105,120,100,0,2140,1990,0,0,"彫金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33375,10847,"鍛冶","RecipeLevelTable#450","チュトラリー",1,27716,3,27717,1,27707,1,27793,3,0,0,0,0,0,0,0,0,14,2,17,2,1049,False,75,105,120,100,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33376,10852,"鍛冶","RecipeLevelTable#450","バラスルーム",1,27716,3,27717,1,27804,1,27792,3,0,0,0,0,0,0,0,0,14,2,17,2,1049,False,75,105,120,100,0,2140,1990,0,0,"鍛冶秘伝書:第7巻",0,False,True,True,"","",False,False,500
33377,11867,"甲冑","RecipeLevelTable#450","ドミナスシールド",1,27716,2,27707,1,27793,1,0,0,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33378,16059,"彫金","RecipeLevelTable#450","ミーン・ディフェンダーサークレット",1,27717,2,27716,1,27725,1,27706,1,27793,2,0,0,0,0,0,0,16,2,14,2,1051,False,75,105,120,100,0,2140,1990,0,0,"彫金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33379,11869,"甲冑","RecipeLevelTable#450","ミーン・ディフェンダーメイル",1,27716,2,27717,1,27760,1,27706,1,27793,2,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33380,11871,"甲冑","RecipeLevelTable#450","ミーン・ディフェンダーガントレット",1,27716,2,27717,1,27757,1,27793,2,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33381,13279,"革細工","RecipeLevelTable#450","ミーン・ディフェンダーチェーンホーズ",1,27743,2,27716,1,27760,1,27793,2,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,105,120,100,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33382,11880,"甲冑","RecipeLevelTable#450","ミーン・ディフェンダーサバトン",1,27716,2,27760,1,27793,2,0,0,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33383,11873,"甲冑","RecipeLevelTable#450","ミーン・ディフェンダープレートベルト",1,27716,1,27717,1,27706,1,27793,1,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33384,11868,"甲冑","RecipeLevelTable#450","ミーン・スレイヤーサークレット",1,27716,2,27743,1,27706,1,27791,2,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33385,11870,"甲冑","RecipeLevelTable#450","ミーン・スレイヤーメイル",1,27716,3,27717,1,27757,1,27791,2,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33386,11872,"甲冑","RecipeLevelTable#450","ミーン・スレイヤーガントレット",1,27716,2,27717,1,27757,1,27791,2,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33387,13280,"革細工","RecipeLevelTable#450","ミーン・スレイヤーボトム",1,27743,2,27760,2,27791,2,0,0,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,105,120,100,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33388,11881,"甲冑","RecipeLevelTable#450","ミーン・スレイヤーサバトン",1,27716,2,27760,1,27791,2,0,0,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33389,11874,"甲冑","RecipeLevelTable#450","ミーン・スレイヤープレートベルト",1,27716,1,27717,1,27706,1,27791,1,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33390,16060,"彫金","RecipeLevelTable#450","ミーン・ストライカーサークレット",1,27717,2,27743,1,27757,1,27791,2,0,0,0,0,0,0,0,0,16,2,14,2,1051,False,75,105,120,100,0,2140,1990,0,0,"彫金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33391,13274,"革細工","RecipeLevelTable#450","ミーン・ストライカーシクラス",1,27743,2,27760,2,27757,1,27791,2,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,105,120,100,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33392,13275,"革細工","RecipeLevelTable#450","ミーン・ストライカーグローブ",1,27743,2,27716,1,27757,1,27791,2,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,105,120,100,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33393,14618,"裁縫","RecipeLevelTable#450","ミーン・ストライカーガスキン",1,27760,2,27743,2,27757,1,27791,2,0,0,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33394,13282,"革細工","RecipeLevelTable#450","ミーン・ストライカーサンダル",1,27743,2,27694,1,27757,1,27791,2,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,105,120,100,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33395,11875,"甲冑","RecipeLevelTable#450","ミーン・ストライカープレートベルト",1,27716,1,27717,1,27706,1,27791,1,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33396,14602,"裁縫","RecipeLevelTable#450","ミーン・レンジャーターバン",1,27760,2,27717,1,27757,1,27792,2,0,0,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33397,14607,"裁縫","RecipeLevelTable#450","ミーン・レンジャータバード",1,27760,2,27743,1,27717,1,27707,1,27792,2,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33398,14615,"裁縫","RecipeLevelTable#450","ミーン・レンジャーハーフグローブ",1,27760,2,27717,1,27706,1,27792,2,0,0,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33399,14619,"裁縫","RecipeLevelTable#450","ミーン・レンジャーブレー",1,27743,2,27760,2,27757,1,27792,2,0,0,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33400,13284,"革細工","RecipeLevelTable#450","ミーン・レンジャーブーツ",1,27743,2,27694,1,27706,1,27792,2,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,105,120,100,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33401,11877,"甲冑","RecipeLevelTable#450","ミーン・レンジャープレートベルト",1,27716,1,27717,1,27706,1,27792,1,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33402,14601,"裁縫","RecipeLevelTable#450","ミーン・スカウトターバン",1,27760,2,27743,1,27757,1,27792,2,0,0,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33403,14606,"裁縫","RecipeLevelTable#450","ミーン・スカウトドルマン",1,27760,2,27743,1,27717,1,27707,1,27792,2,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33404,13276,"革細工","RecipeLevelTable#450","ミーン・スカウトグローブ",1,27743,2,27716,1,27757,1,27792,2,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,105,120,100,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33405,13281,"革細工","RecipeLevelTable#450","ミーン・スカウトボトム",1,27743,2,27760,2,27757,1,27792,2,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,105,120,100,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33406,13283,"革細工","RecipeLevelTable#450","ミーン・スカウトサイブーツ",1,27743,2,27694,1,27706,1,27792,2,0,0,0,0,0,0,0,0,17,2,16,2,1052,False,75,105,120,100,0,2140,1990,0,0,"革細工秘伝書:第7巻",0,False,True,True,"","",False,False,500
33407,11876,"甲冑","RecipeLevelTable#450","ミーン・スカウトプレートベルト",1,27716,1,27717,1,27706,1,27792,1,0,0,0,0,0,0,0,0,15,2,17,2,1050,False,75,105,120,100,0,2140,1990,0,0,"板金秘伝書:第7巻",0,False,True,True,"","",False,False,500
33408,14604,"裁縫","RecipeLevelTable#450","ミーン・ヒーラーハット",1,27760,2,27743,1,27757,1,27795,2,0,0,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33409,14609,"裁縫","RecipeLevelTable#450","ミーン・ヒーラーコート",1,27760,3,27743,1,27741,1,27795,2,0,0,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33410,14616,"裁縫","RecipeLevelTable#450","ミーン・ヒーラードレスグローブ",1,27760,2,27717,1,27723,1,27795,2,0,0,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
33411,14621,"裁縫","RecipeLevelTable#450","ミーン・ヒーラートラウザー",1,27760,2,27743,2,27741,1,27795,2,0,0,0,0,0,0,0,0,18,2,16,2,1053,False,75,105,120,100,0,2140,1990,0,0,"裁縫秘伝書:第7巻",0,False,True,True,"","",False,False,500
