key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8617,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,False,False,True,False,0,0
8618,"Behavior#31275","ActionTimelineMove#0",0,0,1,"ModelChara#4","BNpcCustomize#0","NpcEquip#818",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8619,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#2153","BNpcCustomize#0","NpcEquip#0",0,16,False,,"BNpcParts#0",True,True,False,False,False,0,0
8620,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#516","NpcEquip#964",7626,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
8621,,"ActionTimelineMove#0",0,0,1.5,"ModelChara#413","BNpcCustomize#0","NpcEquip#0",0,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
8622,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#535","NpcEquip#988",7634,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
8623,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#535","NpcEquip#988",7634,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
8624,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#711","NpcEquip#1559",0,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
8625,,"ActionTimelineMove#4",0,0,1.1,"ModelChara#0","BNpcCustomize#83","NpcEquip#1062",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8626,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#38","NpcEquip#942",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8627,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#36","NpcEquip#940",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8628,,"ActionTimelineMove#4",0,0,1,"ModelChara#0","BNpcCustomize#41","NpcEquip#945",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8629,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#55","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8630,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#2003","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8631,,"ActionTimelineMove#4",0,0,0.5,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,False,True,False,0,0
8632,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#535","NpcEquip#988",7634,15,False,,"BNpcParts#0",True,False,True,True,False,0,0
8633,,"ActionTimelineMove#0",0,0,1.1,"ModelChara#0","BNpcCustomize#711","NpcEquip#1559",0,15,False,,"BNpcParts#0",True,True,True,True,False,0,0
8634,,"ActionTimelineMove#4",0,0,1,"ModelChara#2153","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8635,,"ActionTimelineMove#4",0,0,1,"ModelChara#1198","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
8636,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#17","BNpcCustomize#0","NpcEquip#416",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8637,,"ActionTimelineMove#4",0,0,2,"ModelChara#26","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8638,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#126","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8639,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#205","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8640,,"ActionTimelineMove#4",0,0,2,"ModelChara#265","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8641,,"ActionTimelineMove#4",0,0,1,"ModelChara#382","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8642,,"ActionTimelineMove#4",0,0,2,"ModelChara#98","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8643,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#63","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8644,,"ActionTimelineMove#4",0,0,1,"ModelChara#382","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8645,,"ActionTimelineMove#4",0,0,2,"ModelChara#100","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8646,,"ActionTimelineMove#4",0,0,1,"ModelChara#601","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8647,,"ActionTimelineMove#4",0,0,1,"ModelChara#80","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8648,,"ActionTimelineMove#4",0,0,1,"ModelChara#79","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8649,,"ActionTimelineMove#4",0,0,1.3,"ModelChara#863","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8650,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#28","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8651,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#667","NpcEquip#1663",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
8652,,"ActionTimelineMove#0",0,0,1,"ModelChara#0","BNpcCustomize#753","NpcEquip#1662",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
8653,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#606","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8654,,"ActionTimelineMove#4",0,0,3,"ModelChara#864","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8655,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,False,False,True,False,0,0
8656,,"ActionTimelineMove#4",0,2,1.2,"ModelChara#2164","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8657,,"ActionTimelineMove#4",0,2,3.8,"ModelChara#2160","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8658,,"ActionTimelineMove#4",0,0,3.8,"ModelChara#2160","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8659,,"ActionTimelineMove#4",0,0,1,"ModelChara#1433","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8660,,"ActionTimelineMove#4",0,0,1.7,"ModelChara#1619","BNpcCustomize#0","NpcEquip#1949",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8661,,"ActionTimelineMove#0",0,0,1.5,"ModelChara#2183","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8662,,"ActionTimelineMove#4",0,6,2.7,"ModelChara#2187","BNpcCustomize#0","NpcEquip#1665",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8663,,"ActionTimelineMove#4",0,0,1,"ModelChara#2281","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8664,,"ActionTimelineMove#4",0,6,4,"ModelChara#2217","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,False,True,False,0,0
8665,,"ActionTimelineMove#4",0,2,3,"ModelChara#2211","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8666,,"ActionTimelineMove#4",0,2,3,"ModelChara#2211","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8667,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#359","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8668,,"ActionTimelineMove#4",0,0,1,"ModelChara#180","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8669,,"ActionTimelineMove#4",0,0,1,"ModelChara#382","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8670,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#862","BNpcCustomize#0","NpcEquip#835",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8671,,"ActionTimelineMove#4",0,0,1,"ModelChara#362","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8672,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#862","BNpcCustomize#0","NpcEquip#835",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8673,,"ActionTimelineMove#4",0,0,1,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8674,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1574","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8675,,"ActionTimelineMove#4",0,0,1,"ModelChara#383","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8676,,"ActionTimelineMove#4",0,0,1,"ModelChara#95","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8677,,"ActionTimelineMove#4",0,0,1,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8678,,"ActionTimelineMove#4",0,0,1,"ModelChara#383","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8679,,"ActionTimelineMove#4",0,0,1,"ModelChara#2153","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8680,,"ActionTimelineMove#4",0,0,1,"ModelChara#2153","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8681,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1574","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8682,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#722","BNpcCustomize#0","NpcEquip#816",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8683,,"ActionTimelineMove#4",0,0,1,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8684,,"ActionTimelineMove#4",0,1,1,"ModelChara#968","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0
8685,,"ActionTimelineMove#4",0,1,3,"ModelChara#1208","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,True,True,False,0,0
8686,,"ActionTimelineMove#4",0,1,3,"ModelChara#1208","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,False,True,True,False,0,0
8687,,"ActionTimelineMove#4",0,0,1,"ModelChara#383","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8688,,"ActionTimelineMove#4",0,0,1,"ModelChara#839","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8689,,"ActionTimelineMove#4",0,1,3,"ModelChara#1367","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0
8690,,"ActionTimelineMove#4",0,1,1.5,"ModelChara#1362","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,False,True,False,0,0
8691,,"ActionTimelineMove#4",0,1,1.6,"ModelChara#1281","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,False,True,True,False,0,0
8692,,"ActionTimelineMove#4",0,0,1.6,"ModelChara#1381","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8693,,"ActionTimelineMove#4",0,0,1,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8694,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#125","BNpcCustomize#0","NpcEquip#422",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8695,,"ActionTimelineMove#4",0,1,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
8696,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#66","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8697,,"ActionTimelineMove#4",0,0,1,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8698,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#125","BNpcCustomize#0","NpcEquip#422",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8699,,"ActionTimelineMove#4",0,0,3,"ModelChara#399","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8700,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#125","BNpcCustomize#0","NpcEquip#422",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8701,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#638","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8702,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1624","BNpcCustomize#452","NpcEquip#1201",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8703,,"ActionTimelineMove#4",0,0,1,"ModelChara#383","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8704,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1624","BNpcCustomize#452","NpcEquip#1201",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8705,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#1064","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8706,,"ActionTimelineMove#4",0,0,1,"ModelChara#1231","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8707,,"ActionTimelineMove#4",0,0,2,"ModelChara#1065","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8708,,"ActionTimelineMove#4",0,0,1,"ModelChara#382","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8709,,"ActionTimelineMove#4",0,0,1.3,"ModelChara#1717","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8710,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#1719","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8711,,"ActionTimelineMove#4",0,0,1,"ModelChara#383","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8712,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#653","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8713,,"ActionTimelineMove#4",0,0,1,"ModelChara#840","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8714,,"ActionTimelineMove#4",0,0,1,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8715,,"ActionTimelineMove#4",0,0,1,"ModelChara#383","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8716,,"ActionTimelineMove#4",0,3,1,"ModelChara#2189","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8717,,"ActionTimelineMove#4",0,3,1,"ModelChara#950","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8718,,"ActionTimelineMove#4",0,3,1.2,"ModelChara#197","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8719,,"ActionTimelineMove#4",0,3,1,"ModelChara#1041","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8720,,"ActionTimelineMove#4",0,2,2.5,"ModelChara#2210","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8721,,"ActionTimelineMove#4",0,2,2.5,"ModelChara#2210","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8722,,"ActionTimelineMove#4",0,2,1,"ModelChara#2276","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8723,,"ActionTimelineMove#4",0,2,0.8,"ModelChara#303","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8724,,"ActionTimelineMove#4",0,0,1,"ModelChara#551","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,False,True,False,0,0
8725,,"ActionTimelineMove#4",0,0,1,"ModelChara#552","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8726,,"ActionTimelineMove#4",0,0,1,"ModelChara#611","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8727,,"ActionTimelineMove#4",0,2,1.3,"ModelChara#2278","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8728,,"ActionTimelineMove#4",0,0,1,"ModelChara#237","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,False,True,False,0,0
8729,,"ActionTimelineMove#4",0,0,1,"ModelChara#249","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,False,True,False,0,0
8730,,"ActionTimelineMove#4",0,2,1,"ModelChara#2277","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8731,,"ActionTimelineMove#4",0,0,1,"ModelChara#298","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,False,True,False,0,0
8732,,"ActionTimelineMove#4",0,2,1,"ModelChara#547","BNpcCustomize#163","NpcEquip#658",7624,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8733,,"ActionTimelineMove#4",0,0,1,"ModelChara#55","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,False,True,False,0,0
8734,,"ActionTimelineMove#4",0,2,1,"ModelChara#2271","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8735,,"ActionTimelineMove#4",0,0,1,"ModelChara#513","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,False,False,True,False,0,0
8736,,"ActionTimelineMove#4",0,0,1,"ModelChara#614","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,False,False,True,False,0,0
8737,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#2218","BNpcCustomize#0","NpcEquip#1666",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8738,,"ActionTimelineMove#4",0,3,2.8,"ModelChara#1813","BNpcCustomize#0","NpcEquip#1495",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8739,,"ActionTimelineMove#4",0,3,0.7,"ModelChara#1867","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8740,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1202","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
8741,,"ActionTimelineMove#4",0,3,1,"ModelChara#1819","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8742,,"ActionTimelineMove#4",0,3,1.1,"ModelChara#1923","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8743,,"ActionTimelineMove#4",0,0,1,"ModelChara#1453","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,True,False,True,False,0,0
8744,,"ActionTimelineMove#4",0,3,0.5,"ModelChara#1719","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8745,,"ActionTimelineMove#4",0,3,1.3,"ModelChara#1281","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8746,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#572","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8747,,"ActionTimelineMove#4",0,3,0.8,"ModelChara#1346","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8748,,"ActionTimelineMove#4",0,3,0.7,"ModelChara#1057","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8749,,"ActionTimelineMove#4",0,3,0.3,"ModelChara#1944","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8750,,"ActionTimelineMove#4",0,3,1.7,"ModelChara#953","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8751,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#2270","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8752,,"ActionTimelineMove#4",0,3,0.8,"ModelChara#1948","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8753,,"ActionTimelineMove#4",0,0,1,"ModelChara#1685","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,False,False,True,False,0,0
8754,,"ActionTimelineMove#4",0,3,1.5,"ModelChara#2270","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8755,,"ActionTimelineMove#4",0,0,4,"ModelChara#2286","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",False,True,False,True,False,0,0
8756,,"ActionTimelineMove#4",0,0,1,"ModelChara#2291","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,True,False,True,False,0,0
8757,,"ActionTimelineMove#4",0,0,1,"ModelChara#2317","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",False,True,False,True,False,0,0
8758,,"ActionTimelineMove#4",0,0,1,"ModelChara#2248","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,True,False,True,False,0,0
8759,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#856","NpcEquip#287",7641,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8760,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#857","NpcEquip#288",7641,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8761,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#858","NpcEquip#1661",7657,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8762,,"ActionTimelineMove#4",0,0,1.44,"ModelChara#1969","BNpcCustomize#0","NpcEquip#1381",3906,0,True,,"BNpcParts#0",True,True,False,True,False,0,0
8763,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#1802","BNpcCustomize#667","NpcEquip#1256",7645,0,False,,"BNpcParts#0",False,True,False,True,False,0,0
8764,,"ActionTimelineMove#0",0,0,1.2,"ModelChara#0","BNpcCustomize#753","NpcEquip#286",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8765,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#709","NpcEquip#289",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8766,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#710","NpcEquip#290",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8767,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#36","NpcEquip#1299",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8768,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#36","NpcEquip#1384",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8769,,"ActionTimelineMove#4",0,0,4,"ModelChara#2286","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",False,True,False,True,False,0,0
8770,,"ActionTimelineMove#4",0,0,1,"ModelChara#2291","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",False,True,False,True,False,0,0
8771,,"ActionTimelineMove#4",0,0,1,"ModelChara#2248","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,True,False,True,False,0,0
8772,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#856","NpcEquip#287",7641,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8773,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#857","NpcEquip#288",7641,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8774,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#858","NpcEquip#1661",7657,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8775,,"ActionTimelineMove#4",0,0,1.44,"ModelChara#1969","BNpcCustomize#0","NpcEquip#1381",3906,0,True,,"BNpcParts#0",True,True,False,True,False,0,0
8776,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#1802","BNpcCustomize#667","NpcEquip#1256",7645,0,False,,"BNpcParts#0",False,True,False,True,False,0,0
8777,,"ActionTimelineMove#0",0,0,1.2,"ModelChara#0","BNpcCustomize#753","NpcEquip#286",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8778,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#709","NpcEquip#289",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8779,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#0","BNpcCustomize#36","NpcEquip#1299",7641,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8780,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#2218","BNpcCustomize#0","NpcEquip#1666",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
